company_size,industry,engagement_score,industry_score,converted
55,technology,0.35569968070707547,0.8,0.489681086620101
14,healthcare,0.25605643337635553,0.6,0.3100481746979846
100,manufacturing,0.436823012183207,0.5,0.42032426522187816
696,manufacturing,0.26951356561195977,0.5,0.42924200818349845
6,retail,0.1571813503451608,0.4,0.18657246414789408
2,healthcare,0.31392519791064066,0.6,0.16778053787884326
31,healthcare,0.34465071759832433,0.6,0.43636562158987696
59,finance,0.20870903918067132,0.7,0.46024266785561
14,finance,0.1631784165258035,0.7,0.35527665115178303
177,retail,0.24507294777901426,0.4,0.3286018631112724
2,retail,0.28898203240996545,0.4,0.1
56,healthcare,0.34629125538544764,0.6,0.4681724287214693
8,retail,0.39052373963084636,0.4,0.16119765938989827
264,healthcare,0.30230938563025106,0.6,0.46967547775285723
398,technology,0.19665815039525514,0.8,0.44690493966248246
6,manufacturing,0.3346036882243078,0.5,0.31431039739753897
8,manufacturing,0.1937523984001165,0.5,0.24926823296816394
72,finance,0.10710629939903613,0.7,0.4046869790587415
11,retail,0.17319171765107708,0.4,0.1123211562356578
18,healthcare,0.23675226980159658,0.6,0.3471788327798139
20,technology,0.29962561574141244,0.8,0.4314311189998239
1,finance,0.2187317839754873,0.7,0.18070398988310213
19,technology,0.3149521775968643,0.8,0.5383289952628291
7,retail,0.26415628975389605,0.4,0.2220422111857857
9,technology,0.23400102689867744,0.8,0.38593032644502456
175,technology,0.08452301510200282,0.8,0.411526384987013
3,technology,0.06287678825692364,0.8,0.1
68,technology,0.10286111646197364,0.8,0.393577153837353
13,retail,0.19685957327315484,0.4,0.1
13,healthcare,0.13938074543273035,0.6,0.31715180477105603
65,technology,0.24519374589792056,0.8,0.4504834394775022
33,retail,0.11653884540078152,0.4,0.2762327268254054
47,finance,0.20536805594694918,0.7,0.3956729273555307
85,healthcare,0.08283899442532125,0.6,0.3596432689537232
12,technology,0.12818083521942564,0.8,0.3198747642473168
8,retail,0.35971103096718693,0.4,0.24482963964908305
3,finance,0.3932422362831323,0.7,0.19580668615455285
5,healthcare,0.15771937173448375,0.6,0.1719978882942013
1675,finance,0.1738159662643785,0.7,0.5159434681007558
129,technology,0.22498158127542034,0.8,0.41042482260592444
2,retail,0.5360246393106713,0.4,0.12258695055807092
2,healthcare,0.25069390490517346,0.6,0.1
41,finance,0.13038944820489956,0.7,0.41381729880120594
45,technology,0.4852918463911466,0.8,0.5226503245336568
45,healthcare,0.08041686244891057,0.6,0.2838678871948722
13,finance,0.23570255385014713,0.7,0.39442614914784613
16,finance,0.510595775447857,0.7,0.5624278259252776
32,technology,0.11043182056141605,0.8,0.389038543847998
22,retail,0.24509516193616765,0.4,0.3479504910395807
1,technology,0.23581362308871395,0.8,0.14378675318475403
14,manufacturing,0.6801960092748202,0.5,0.5596093299551549
5,manufacturing,0.3806115448564883,0.5,0.1
26,manufacturing,0.44315043705711754,0.5,0.4936283947473935
1768,manufacturing,0.3149043415899146,0.5,0.45526773243408336
34,manufacturing,0.3903941386868926,0.5,0.4002491542850547
12,manufacturing,0.22917056669962432,0.5,0.41538475313617673
80,technology,0.30415318967222976,0.8,0.3517895359780903
41,finance,0.08856419288356275,0.7,0.33968575596098316
37,technology,0.04945121278793372,0.8,0.23114230660449403
49,healthcare,0.7361018315249043,0.6,0.6495358125258893
439,healthcare,0.6285049958345896,0.6,0.5914196644975884
3,manufacturing,0.48852526360524473,0.5,0.1
40,manufacturing,0.3429625188234228,0.5,0.456040751780853
5,finance,0.710799720142271,0.7,0.17565074365296313
46,healthcare,0.2584850097159775,0.6,0.4398173175715041
5,healthcare,0.6151132154172307,0.6,0.16026873759952204
10,healthcare,0.4539636157268862,0.6,0.4337677948464756
12,healthcare,0.4288782549001894,0.6,0.3342185366015502
86,manufacturing,0.31466808144880215,0.5,0.42529100638412365
79,manufacturing,0.48408782788120197,0.5,0.4582285627436729
3,technology,0.09768821709283394,0.8,0.10675209552973164
21,finance,0.46476979319236617,0.7,0.5037445433765543
6,retail,0.4663010340930449,0.4,0.1528341526957408
3,retail,0.5834417552604939,0.4,0.13909357549532353
14,healthcare,0.4390018756040648,0.6,0.4286323303531441
12,manufacturing,0.3422180516385579,0.5,0.48982792991460977
765,finance,0.4172161331422478,0.7,0.5388112809048858
38,healthcare,0.2748431170395934,0.6,0.3769321094237753
2,manufacturing,0.19536655261741045,0.5,0.1
8,retail,0.2673399177411392,0.4,0.1
92,healthcare,0.15473149586814106,0.6,0.3994394838062465
460,technology,0.3170265709744377,0.8,0.5847083773216954
1,technology,0.41659491417032257,0.8,0.15104899279266215
1,finance,0.08785933011932298,0.7,0.10763807006693006
332,healthcare,0.32879957448799674,0.6,0.5325499851377646
36,healthcare,0.17517577522157116,0.6,0.35987629139521043
5,manufacturing,0.43182995224787074,0.5,0.18458620009042773
44,technology,0.324761186988756,0.8,0.4889165559536053
1,technology,0.33660789152402104,0.8,0.130695836541431
20,technology,0.06004377406450274,0.8,0.35434602177331476
32,retail,0.20995765750593892,0.4,0.39347379191962006
80,manufacturing,0.2971069241982288,0.5,0.36768694273558644
4,manufacturing,0.3979536631554951,0.5,0.19500522692616218
22,retail,0.2722016938239269,0.4,0.33229034353895476
5,technology,0.3293783768865768,0.8,0.1463656488948066
29,finance,0.04876902402332314,0.7,0.3522684292125404
5,manufacturing,0.26474457717735234,0.5,0.16587803076351973
10,retail,0.5989611472336369,0.4,0.3107080442748995
4,technology,0.36167482463644035,0.8,0.2678069461276612
53,healthcare,0.18988230624967173,0.6,0.4529323060337413
72,technology,0.3298223128027418,0.8,0.500476135770053
14,healthcare,0.23291314894837226,0.6,0.34845734956831154
21,manufacturing,0.37259250984722614,0.5,0.33103841397328065
2,technology,0.4288126984910839,0.8,0.2644433015376919
12,healthcare,0.371500438899744,0.6,0.4160576314366553
18,technology,0.352226515646087,0.8,0.44843511731052127
1023,manufacturing,0.21451631107426733,0.5,0.3610808673627121
3,technology,0.16884054742645316,0.8,0.1
180,healthcare,0.35720439434768686,0.6,0.5593017596090567
89,finance,0.12394560775483886,0.7,0.4143562224712143
30,manufacturing,0.254001107434327,0.5,0.2764571514293361
280,technology,0.45276749679771433,0.8,0.5163638842994831
35,finance,0.6698112370584899,0.7,0.6282022792975527
36,technology,0.4905305321578419,0.8,0.5122573127686886
18,retail,0.4851442371290871,0.4,0.24259854487822263
125,finance,0.0617354825198027,0.7,0.4233643377765709
104,technology,0.3517730790299053,0.8,0.5702090713300599
7,retail,0.3907716111487291,0.4,0.12901544539242168
2,retail,0.18682322415814792,0.4,0.1
14,healthcare,0.2658290182276381,0.6,0.3825056799836389
6,finance,0.36230312184359803,0.7,0.48654745779711517
18,healthcare,0.16208263698875913,0.6,0.28271171228278297
128,retail,0.5102692303913396,0.4,0.49892141161434045
10,retail,0.42581489702681,0.4,0.20699858477458838
18,finance,0.2664806671489481,0.7,0.4936071420642102
21,manufacturing,0.5119270571136847,0.5,0.5031952442550114
71,technology,0.08671201929267879,0.8,0.3662558198906569
1,finance,0.1782299900479034,0.7,0.1
8,finance,0.3585303558420993,0.7,0.3813469569590538
27,manufacturing,0.5238107692020291,0.5,0.35721227049746557
121,retail,0.3229658942263437,0.4,0.39923457446280175
9,retail,0.39108359836670853,0.4,0.2512541090964746
1,technology,0.09047529448001891,0.8,0.14991786333572307
50,retail,0.39092771724234626,0.4,0.3697127482472101
7,technology,0.5038872272109552,0.8,0.5982022732884013
3,manufacturing,0.5667404281433126,0.5,0.26206849787139397
7,healthcare,0.1657474300897835,0.6,0.27186039007029744
15,healthcare,0.19961134107949594,0.6,0.3976858278694414
8,finance,0.27067249720698816,0.7,0.3974836853935963
1,healthcare,0.5315906206375944,0.6,0.1519799944184505
77,retail,0.03766216114500195,0.4,0.29471542681347
135,healthcare,0.09300757241496752,0.6,0.2726946375806506
53,healthcare,0.1628480207117338,0.6,0.2733907115610335
3,healthcare,0.2815970645194099,0.6,0.11805157434156693
14,retail,0.2601757356223757,0.4,0.17300981874203064
19,manufacturing,0.192105855116343,0.5,0.22782542563503058
49,technology,0.10343177462194324,0.8,0.4007589014207791
54,technology,0.3651265630611726,0.8,0.4701573376857708
6,retail,0.26676623808006317,0.4,0.10990693250659082
22,finance,0.27206255558582193,0.7,0.4456359973912537
39,finance,0.5369083589342619,0.7,0.5365369277767524
178,technology,0.2573334234657683,0.8,0.5340661467329865
57,healthcare,0.28046987620624614,0.6,0.4309906957845515
65,finance,0.3255090994441128,0.7,0.45350261633801575
22,healthcare,0.3472179289202708,0.6,0.47562880595639323
166,manufacturing,0.1752781872138589,0.5,0.3696629918937343
37,retail,0.6527599941127533,0.4,0.5238037523094221
5,retail,0.10742678414557481,0.4,0.1
164,technology,0.46032399145758746,0.8,0.6081170896148416
57,finance,0.40869638782798395,0.7,0.4474223673267959
10,technology,0.24083046957958493,0.8,0.5283246622183806
9,manufacturing,0.2646752723595481,0.5,0.3334319176231024
31,retail,0.08014932572272418,0.4,0.2390249653066173
40,technology,0.46826792821778573,0.8,0.46638104663574437
27,healthcare,0.2991473523712901,0.6,0.40756864320093
32,finance,0.3849551819796011,0.7,0.4863256149717246
257,healthcare,0.5672634981019297,0.6,0.5266383305239893
100,technology,0.10154565168429103,0.8,0.3387946855893245
26,technology,0.22013457238917772,0.8,0.375851195078172
82,finance,0.4278545655936193,0.7,0.5048631959596147
4,finance,0.2174747390710751,0.7,0.15020110656249896
36,retail,0.27641023797101605,0.4,0.3248711164437272
303,healthcare,0.366950837444914,0.6,0.5026852030826262
14,finance,0.1478649406718276,0.7,0.37500263212814616
5,healthcare,0.45651062428468964,0.6,0.2044259270102499
7,technology,0.35425431039875294,0.8,0.4775871291406687
3,retail,0.4348977264114536,0.4,0.10099752840438811
6,technology,0.2687650341192779,0.8,0.42774961078628687
11,finance,0.23235150017679929,0.7,0.37090720492772883
2,finance,0.48518014442119195,0.7,0.1540650249011911
20,healthcare,0.057004002361785995,0.6,0.2688951831016945
77,manufacturing,0.22172934070693098,0.5,0.3878468501742218
5,finance,0.13594097677213976,0.7,0.15754181183354543
196,finance,0.3091556027445841,0.7,0.504584091118102
43,technology,0.20457098543971358,0.8,0.4001988970602187
94,finance,0.3639315080033794,0.7,0.4797990572725775
7,technology,0.1932797896868606,0.8,0.36826259563393166
72,technology,0.30146300283439464,0.8,0.45324504803771254
3,manufacturing,0.14147242459857204,0.5,0.1425342699308331
76,technology,0.299727554917448,0.8,0.39187479980231815
25,retail,0.06316883843980473,0.4,0.3225818083563078
46,technology,0.48152814894248486,0.8,0.6675961636357248
3,technology,0.3674955437664917,0.8,0.18154189763255027
5,retail,0.5225757185933737,0.4,0.12015679689707331
49,retail,0.2573631285990015,0.4,0.3756495071351313
4,finance,0.578907887648985,0.7,0.17392591859025414
40,technology,0.5074161515249033,0.8,0.6021912075708065
2,finance,0.36781510757186775,0.7,0.22953658736488003
71,technology,0.39727474828746984,0.8,0.4410644057486175
3,manufacturing,0.062283298456237896,0.5,0.1
45,healthcare,0.27777955955301087,0.6,0.43906030054779743
51,manufacturing,0.33310339247658827,0.5,0.3884261401070494
7,finance,0.07449331505960154,0.7,0.2701704825235815
48,healthcare,0.28070801362383285,0.6,0.38805757053823675
29,technology,0.31983388531700396,0.8,0.4166882601824474
8,retail,0.13971520720800626,0.4,0.12049735549679605
4,technology,0.3237737001913156,0.8,0.10677820179322334
1,retail,0.2623032100006756,0.4,0.1257125028095068
33,finance,0.33779639641351467,0.7,0.461487056286352
1,healthcare,0.3049209319049973,0.6,0.1383118242457806
23,healthcare,0.18055308718132787,0.6,0.37169508448219263
13,retail,0.2476417512523962,0.4,0.31922147352645447
55,technology,0.3525674619010776,0.8,0.4506772916904432
12,healthcare,0.15175351214878335,0.6,0.21772477079168628
12,finance,0.3901581147202767,0.7,0.45750379037850175
60,finance,0.16415601170584918,0.7,0.28964915637712463
33,healthcare,0.37440268218542644,0.6,0.4261939226268932
32,manufacturing,0.4574913106350933,0.5,0.49772756931816386
40,manufacturing,0.13226676914801364,0.5,0.37263601191516715
2,finance,0.2912575276847966,0.7,0.1
62,manufacturing,0.38182877559559103,0.5,0.38337032981098307
50,manufacturing,0.37968248321235165,0.5,0.44296270837965773
4,technology,0.27847468200347614,0.8,0.20143421802756722
13,healthcare,0.07880435319605283,0.6,0.3156396039533227
18,manufacturing,0.4162981707125929,0.5,0.49466851565361514
16,healthcare,0.3353999559341444,0.6,0.4443359073215813
33,finance,0.32019327091944894,0.7,0.4400286578902311
171,retail,0.33076678711094243,0.4,0.45013236152291114
101,technology,0.4992582891616422,0.8,0.5933355893017079
2,technology,0.3130366516095614,0.8,0.17836383414834428
51,retail,0.33320817236633826,0.4,0.3472714291954583
147,technology,0.17475868709977868,0.8,0.4435829749604129
35,retail,0.3926098404840444,0.4,0.31202689924597227
103,finance,0.08963393740520846,0.7,0.40719529157514656
410,healthcare,0.3823553402259325,0.6,0.4513606788645893
93,healthcare,0.19787706658996104,0.6,0.33295966111463016
29,retail,0.36908271236845164,0.4,0.26133426770433327
96,manufacturing,0.09260571838128802,0.5,0.254291330803436
24,retail,0.01987223927186331,0.4,0.1510259379271895
20,healthcare,0.41222869912098814,0.6,0.46202994790065255
11,finance,0.20799673669143634,0.7,0.30134120501551354
209,healthcare,0.46687535215159537,0.6,0.5072420123468776
5,technology,0.3646448009270705,0.8,0.14890398755563225
200,technology,0.4106726261886898,0.8,0.4723812446068672
42,finance,0.32473405592671795,0.7,0.46543522927736486
2,finance,0.3725128351394587,0.7,0.15356117417241533
34,technology,0.24782172127411795,0.8,0.44248163801039975
1,technology,0.14980484234836589,0.8,0.1674706011056529
51,finance,0.10434179045739755,0.7,0.34792610635886406
75,technology,0.15081627696425015,0.8,0.3925129700683421
8,finance,0.36844757332880507,0.7,0.485509051317663
24,healthcare,0.5532589578169403,0.6,0.5093556130195778
376,technology,0.1514567248634104,0.8,0.41925799684547455
9,technology,0.3478536537810986,0.8,0.49511703879451413
4,finance,0.212957703650914,0.7,0.1
185,finance,0.2646815483290662,0.7,0.5140610457537219
381,manufacturing,0.19145549514606863,0.5,0.3827939591427698
20,technology,0.1833170389792258,0.8,0.4751594525281915
91,healthcare,0.3979274741628643,0.6,0.47392071791807966
150,finance,0.05567752171192627,0.7,0.3940563697986498
6,technology,0.2834696379206108,0.8,0.33868452236696606
9,finance,0.10280817811985313,0.7,0.3732209086373319
127,finance,0.3085239660144231,0.7,0.5039166927233809
251,finance,0.3875415664268805,0.7,0.4914812605679008
46,retail,0.40203473449990573,0.4,0.4474017162153736
5,retail,0.14665795888138722,0.4,0.1
395,technology,0.08012736288504588,0.8,0.3850269646626718
9,technology,0.01690423071699733,0.8,0.25360978281029023
12,finance,0.07623467844825255,0.7,0.3480762159132074
33,finance,0.6009792841900337,0.7,0.6488317872068445
206,retail,0.44754951798636206,0.4,0.43702059517047864
72,manufacturing,0.3630815700196507,0.5,0.36083644706417256
37,technology,0.0392006634889049,0.8,0.2891666986038585
40,retail,0.2525526438234868,0.4,0.3309829526536844
21,healthcare,0.14250145725645744,0.6,0.3188257704174593
46,healthcare,0.16153706214791233,0.6,0.3269019153131515
1,finance,0.32568550544794866,0.7,0.10765196073310851
12,technology,0.5290793950242473,0.8,0.6399200071960589
28,healthcare,0.5429199654009844,0.6,0.49281784016828667
3,healthcare,0.6741359104751276,0.6,0.17472709124862545
35,manufacturing,0.2000403741874933,0.5,0.384589957481531
14,retail,0.18214276589394976,0.4,0.14690229924524412
279,finance,0.3363410263719892,0.7,0.5260466240762838
212,manufacturing,0.2810257192003524,0.5,0.36307133740806824
9,finance,0.310987022962466,0.7,0.4385097952787764
16,technology,0.12583806373384068,0.8,0.3998847280858872
17,healthcare,0.2020012395889329,0.6,0.2867082957383943
10,finance,0.3089424925270999,0.7,0.38776755689180903
26,manufacturing,0.29492008123419994,0.5,0.3229669773773492
6,finance,0.3976753568097982,0.7,0.4213439459365492
3,technology,0.39875953904230566,0.8,0.26534829265917
51,technology,0.10602914202671841,0.8,0.3912377712523421
51,healthcare,0.13847974917895178,0.6,0.43201988279749004
6,finance,0.1904455815761827,0.7,0.41826911036487746
76,finance,0.2891215448946202,0.7,0.5051459588652173
7,healthcare,0.10270598396502936,0.6,0.3463269186839825
29,technology,0.11106467527140834,0.8,0.42664873966384725
68,technology,0.27017603544439456,0.8,0.5519394166531114
19,retail,0.18202358074134217,0.4,0.19220270759235764
39,technology,0.55798431943502,0.8,0.6328615116044428
9,manufacturing,0.08052044628974828,0.5,0.27086880537518276
14,technology,0.6454535126689132,0.8,0.5980599381260008
14,finance,0.1325818374187735,0.7,0.37590627201233157
6,technology,0.3902661280724584,0.8,0.5369308084931891
15,technology,0.6441400043350626,0.8,0.5908539516158359
1,retail,0.15838391798861698,0.4,0.1
9,healthcare,0.3575010105300554,0.6,0.3789118151005696
13,finance,0.17107718868836427,0.7,0.41907270469352187
13,finance,0.3180991875417314,0.7,0.4128907921434911
13,technology,0.38321626887804827,0.8,0.43209859277689716
18,healthcare,0.36842887951630443,0.6,0.3750513207574029
41,retail,0.05228069674690489,0.4,0.18158809396901543
74,finance,0.13681178456453563,0.7,0.33622386390356584
7,finance,0.06442383417384595,0.7,0.21451930660505542
3,retail,0.2357730973266086,0.4,0.1
4,retail,0.6496212477099915,0.4,0.10451251410004982
9,technology,0.5781795571186815,0.8,0.6035244760017109
11,finance,0.23813541095651308,0.7,0.2662662409169621
6,manufacturing,0.12110804994961372,0.5,0.3030828203783733
2,retail,0.6540163187308766,0.4,0.10678862914068638
10,technology,0.6276852842463181,0.8,0.6288433594725965
26,finance,0.1899741549230756,0.7,0.4518020294605192
49,manufacturing,0.12016957554501873,0.5,0.31298704514568176
8,healthcare,0.23396932350557453,0.6,0.4477193131222343
10,retail,0.08378795329777465,0.4,0.1
5,technology,0.1951863236592688,0.8,0.13313849858756124
19,retail,0.04785057026760005,0.4,0.1
5,healthcare,0.14157400130164982,0.6,0.13001416721369805
47,technology,0.1936483738478161,0.8,0.42425418438693924
1,finance,0.4893291935769541,0.7,0.12725676465232466
11,technology,0.27996091458782524,0.8,0.5407255397166063
31,retail,0.20504640991496972,0.4,0.27911973431771214
26,retail,0.18029875589635455,0.4,0.17058879084343617
1140,healthcare,0.623871701186929,0.6,0.6787903471279758
33,healthcare,0.13200332811747467,0.6,0.3567112191218201
4,healthcare,0.029452961229265957,0.6,0.1
17,technology,0.4549897444243035,0.8,0.568435507150655
1,finance,0.21961767196415347,0.7,0.1
17,technology,0.17666991425942424,0.8,0.36900013890274774
5,technology,0.15895628245118673,0.8,0.16145591827643893
79,manufacturing,0.2885959035359601,0.5,0.43539611231885195
8,finance,0.4299456368140504,0.7,0.45891673946743233
16,healthcare,0.42395192538913246,0.6,0.4280613677575096
7,manufacturing,0.347006403864722,0.5,0.36369728349182756
272,finance,0.4848675834949434,0.7,0.471842759658952
12,healthcare,0.12847658653575367,0.6,0.2842193258749659
313,technology,0.023554387276685334,0.8,0.27752609801684397
68,finance,0.5244071210320529,0.7,0.5217481269798175
41,healthcare,0.20208437928586767,0.6,0.29056161409738385
34,finance,0.47528472937166355,0.7,0.5506291476838049
36,technology,0.07332241403506419,0.8,0.3179299552407014
1,finance,0.287775642922321,0.7,0.20345025047766946
13,retail,0.15045522171733403,0.4,0.1
71,technology,0.26898171891018247,0.8,0.4548787371986016
18,technology,0.35832994313635225,0.8,0.48615600955334304
2,technology,0.39567364912066916,0.8,0.20565895396263487
18,retail,0.22579290795573537,0.4,0.2850756115500051
258,retail,0.11756201872993866,0.4,0.2010257359449804
130,technology,0.22173556953792262,0.8,0.41868626876885917
18,manufacturing,0.5579356064029011,0.5,0.5915807559191568
83,healthcare,0.28270806643601215,0.6,0.37125401068209357
11,healthcare,0.05470148732871693,0.6,0.2815081606426236
1,finance,0.18970161367258315,0.7,0.1
5,finance,0.31059725894419804,0.7,0.1
209,manufacturing,0.5236719132330944,0.5,0.487066428294548
13,manufacturing,0.6056712942489574,0.5,0.6074140078124864
13,healthcare,0.3927676600499421,0.6,0.3737532912364732
12,healthcare,0.1687496947835878,0.6,0.3034231269263252
349,technology,0.15674189527318258,0.8,0.4327805149838492
230,manufacturing,0.2592163054706376,0.5,0.4435116425542341
560,retail,0.27165131397518805,0.4,0.44967939004752144
15,finance,0.1726459273588845,0.7,0.36051520320088554
31,retail,0.0666568254599047,0.4,0.1
2,technology,0.35044717973299666,0.8,0.1276484450624058
184,technology,0.16453284144335403,0.8,0.37560634577852414
3,retail,0.3698122869115693,0.4,0.1368370257600706
27,healthcare,0.3378920092294442,0.6,0.37446144660262065
3,healthcare,0.5068672875561249,0.6,0.2670905058797336
8,healthcare,0.6239588197376865,0.6,0.5575433575135521
5,technology,0.08474140765469339,0.8,0.18366757283660032
8,finance,0.11709974724569257,0.7,0.42649292888280166
8,healthcare,0.5786316203060737,0.6,0.4672789590329356
8,technology,0.4361130425855369,0.8,0.4222137900014751
70,healthcare,0.11128012016957353,0.6,0.33724491253502936
3,healthcare,0.5933736864973177,0.6,0.2479209805591463
27,manufacturing,0.07509889096827092,0.5,0.2258734672860124
124,technology,0.09459388871090245,0.8,0.3937873466745977
9,finance,0.22454890552126427,0.7,0.43083848864025664
6,manufacturing,0.44363395212100704,0.5,0.46662753350403896
14,technology,0.192811294789848,0.8,0.36462334009544367
117,retail,0.33706353050770915,0.4,0.4055082147064931
26,technology,0.042072273895501604,0.8,0.28499898310094296
9,manufacturing,0.6978488373594441,0.5,0.4741384631147105
41,healthcare,0.17460375963845762,0.6,0.41585225159598926
3,manufacturing,0.34429637504444843,0.5,0.1
55,technology,0.2917576458790482,0.8,0.4824465728810365
37,retail,0.28486621982836935,0.4,0.3223284785498304
12,retail,0.10801822285026894,0.4,0.16421891063108096
5,retail,0.04661504902589808,0.4,0.1
5,technology,0.1614682699496623,0.8,0.1993538882600707
44,finance,0.3656270303848698,0.7,0.46387497630223107
126,finance,0.17904701710350618,0.7,0.4771142056312226
7,finance,0.425107670243151,0.7,0.47575154312114937
39,retail,0.4123963163752195,0.4,0.3532605098318174
1,technology,0.059611292333374435,0.8,0.13505048486191476
8,retail,0.21658576593355913,0.4,0.18494803575672614
19,healthcare,0.33406656616672387,0.6,0.4056204320567599
5,technology,0.1400794166551035,0.8,0.10057735081494923
4,technology,0.5027814809555098,0.8,0.251629327837019
7,technology,0.22375928328549038,0.8,0.345873464416724
31,healthcare,0.07387179036947548,0.6,0.2485031535273335
15,healthcare,0.5060365497979403,0.6,0.5181964726383099
1,healthcare,0.31348341224727855,0.6,0.12415572460308091
1,manufacturing,0.2808618374679584,0.5,0.1
8,finance,0.241507771884786,0.7,0.32781398407798024
39,retail,0.09951354423974916,0.4,0.26960238044637375
1,retail,0.1648453712376931,0.4,0.1
9,technology,0.030807573118564285,0.8,0.2980610006371454
9,manufacturing,0.31855911667625714,0.5,0.37009389956683003
161,manufacturing,0.20576388118306282,0.5,0.3860382629387051
11,finance,0.1150946068540568,0.7,0.3254224734213876
35,finance,0.0782321367175624,0.7,0.15991970256848315
24,retail,0.1255775224601919,0.4,0.24903817970907416
1,healthcare,0.15740068366348808,0.6,0.1
63,retail,0.16633826328759604,0.4,0.2946677295389016
27,technology,0.5283935922320875,0.8,0.6291496345088884
43,finance,0.17343015875687368,0.7,0.32476541685173604
7254,technology,0.17678433491762327,0.8,0.42065002968551535
1,healthcare,0.44461231091560843,0.6,0.1847746404596982
266,manufacturing,0.12082080533534732,0.5,0.31617800357050063
13,healthcare,0.7004108961243839,0.6,0.5204488794446624
30,healthcare,0.1630117175252163,0.6,0.2751671101094742
18,finance,0.32754568295234,0.7,0.4348090203518233
10,technology,0.5288335227370053,0.8,0.5233988895134865
8,retail,0.30036333856073766,0.4,0.1
32,healthcare,0.042449953559634594,0.6,0.2365763622783225
2,manufacturing,0.20244171794581342,0.5,0.1
61,finance,0.34852220823182206,0.7,0.5109474096420408
10,finance,0.04875856573986235,0.7,0.21016565610748905
3,manufacturing,0.04849977015869155,0.5,0.1502623603702956
10,technology,0.5253704699917969,0.8,0.660671083386875
132,finance,0.2813983668684273,0.7,0.41969854757664127
8,healthcare,0.07754257993111613,0.6,0.23323714956802918
34,healthcare,0.16311392005257233,0.6,0.38531899356227184
6,healthcare,0.2503143027148221,0.6,0.398265143682036
62,technology,0.31750716119211514,0.8,0.46375209574891096
56,manufacturing,0.11758056264728883,0.5,0.27421238855042435
321,retail,0.34859471576890433,0.4,0.3980427905506102
15,finance,0.3335528179489188,0.7,0.3929964534613839
54,finance,0.2391854360946081,0.7,0.46178733682478246
23,manufacturing,0.2125392357443083,0.5,0.3321272341161033
140,finance,0.19782889108468815,0.7,0.3799537790602187
6,healthcare,0.3033762034986573,0.6,0.3738263923029468
61,technology,0.17179378647503948,0.8,0.3962472305268993
14,finance,0.2452125434337544,0.7,0.515087210069036
18,finance,0.19270932944756594,0.7,0.3566782272703163
23,retail,0.2146957677720332,0.4,0.33244407146413385
29,finance,0.34277001956479797,0.7,0.4762400630480673
16,manufacturing,0.4012520739808243,0.5,0.40329969058490933
27,technology,0.2553895087023091,0.8,0.4612760112171563
214,retail,0.7003114662616114,0.4,0.5972009349806503
88,finance,0.24519861440727073,0.7,0.5541620577742838
73,retail,0.19158696332220732,0.4,0.30410505483940464
10,manufacturing,0.053095351296450335,0.5,0.1
5,technology,0.19330151332773626,0.8,0.2580917423811885
84,healthcare,0.31131413395110313,0.6,0.40638896925568946
74,technology,0.569640293708486,0.8,0.6226050357864226
182,retail,0.2714183682467592,0.4,0.3415239150253532
8,retail,0.1940739822447447,0.4,0.12736908482766213
14,finance,0.24530355908782234,0.7,0.3340250876874177
1,finance,0.6247610732754344,0.7,0.10882789635098938
11,technology,0.4144620855544905,0.8,0.46342615668544423
89,finance,0.41831994288112495,0.7,0.5423418894913422
9,finance,0.22053545627235718,0.7,0.28565899052442284
52,technology,0.48745335804401646,0.8,0.5947940216288491
15,finance,0.0932111389243369,0.7,0.431397499497813
32,manufacturing,0.5070859258301998,0.5,0.49314024710700954
3,finance,0.17631253671442004,0.7,0.1
22,finance,0.2544581723258567,0.7,0.42447587714881746
1,finance,0.17274590325056288,0.7,0.16642975197987828
15,manufacturing,0.37036332642378944,0.5,0.4591977173862765
1,retail,0.34160128056743694,0.4,0.1
122,technology,0.3776814893157682,0.8,0.5633806939314138
64,retail,0.08261744043844756,0.4,0.2941281753490017
40,retail,0.1302409424691197,0.4,0.29533684194500737
196,manufacturing,0.28234358059488107,0.5,0.42170207262503945
4,manufacturing,0.2645825632863792,0.5,0.1
276,technology,0.32839773499426445,0.8,0.5739653957867544
81,healthcare,0.0880408462471618,0.6,0.2926534653842528
14,retail,0.08257053637748571,0.4,0.26127903173827577
110,manufacturing,0.27797085553774187,0.5,0.3590639373727238
3,technology,0.7054176312464456,0.8,0.3607428122401339
5,finance,0.10621217825572993,0.7,0.1
8,healthcare,0.07245040646944338,0.6,0.23754300909981543
9,finance,0.23746652549509586,0.7,0.34698443350818
4,healthcare,0.4977230776430057,0.6,0.11522254938434809
125,finance,0.4633386800149007,0.7,0.5177943905490089
13,manufacturing,0.21876151283176318,0.5,0.3330967152085811
34,retail,0.40363792105455454,0.4,0.3860226330248856
8,retail,0.10838369564924309,0.4,0.19125617680426507
1,finance,0.5113379287746945,0.7,0.1396969234244376
30,manufacturing,0.17790148812799156,0.5,0.34767298474232605
1,technology,0.2865416160857504,0.8,0.12367957872473384
18,technology,0.28506032654827274,0.8,0.5017526470229609
2,manufacturing,0.31562634913508314,0.5,0.16831430673118386
395,healthcare,0.11068284149360305,0.6,0.4158214625426324
78,technology,0.724188936999933,0.8,0.8976405707647656
23,manufacturing,0.13634898969070594,0.5,0.3527287338836671
133,manufacturing,0.5269132090139474,0.5,0.4366508337149953
5,manufacturing,0.37540949310018645,0.5,0.17137560814433303
